env_steps,update,loss_pi,loss_v,entropy,approx_kl,clip_frac,mean_ep_return_recent,mean_ep_len_recent,sps
1768000,884,-0.004209,0.000358,0.016752,0.004305,0.013625,-0.234272,1440.00,3169.9
1770000,885,-0.003129,0.000535,0.011377,0.012404,0.011625,-0.234272,1440.00,3366.8
1772000,886,-0.002305,0.000719,0.008994,0.002927,0.007250,-0.234272,1440.00,3471.5
1774000,887,-0.000799,0.000693,0.001654,0.000217,0.001125,-0.234272,1440.00,3318.2
1776000,888,-0.000452,0.000751,0.001930,0.001818,0.002000,-0.282291,1440.00,3163.2
1778000,889,-0.000971,0.000638,0.002894,0.000206,0.001750,-0.282291,1440.00,3368.6
1780000,890,-0.000007,0.000807,0.000162,0.000000,0.000000,-0.282291,1440.00,3411.1
1782000,891,-0.002998,0.000823,0.016530,0.001145,0.009500,-0.282291,1440.00,3306.5
1784000,892,-0.001539,0.000961,0.005699,0.001331,0.002625,-0.282291,1440.00,3120.7
1786000,893,-0.000376,0.000967,0.003023,0.000172,0.001125,-0.282291,1440.00,3123.1
1788000,894,-0.002328,0.001005,0.005269,0.000679,0.003375,-0.282291,1440.00,2772.4
1790000,895,-0.001715,0.000655,0.009404,0.002043,0.007875,-0.282291,1440.00,3593.6
1792000,896,-0.000344,0.000571,0.003749,0.004705,0.003250,-0.282291,1440.00,3565.7
1794000,897,-0.000699,0.005354,0.004414,0.000928,0.003875,-0.282291,1440.00,3593.0
1796000,898,-0.000024,0.003870,0.000562,0.000000,0.000000,-0.282291,1440.00,3481.3
1798000,899,-0.000176,0.004065,0.003581,0.005497,0.005250,-0.301484,1440.00,3478.9
1800000,900,-0.000081,0.000955,0.001755,0.000037,0.000375,-0.301484,1440.00,2885.1
1802000,901,-0.000250,0.000766,0.001142,0.000071,0.000625,-0.301484,1440.00,2753.9
1804000,902,-0.000620,0.000745,0.000523,0.000018,0.000500,-0.301484,1440.00,3013.9
1806000,903,0.000008,0.000698,0.000062,0.000000,0.000000,-0.301484,1440.00,3379.5
1808000,904,-0.001668,0.000642,0.004433,0.004972,0.005625,-0.301484,1440.00,3507.7
1810000,905,-0.003038,0.000680,0.009318,0.006015,0.007500,-0.301484,1440.00,3401.8
1812000,906,-0.001585,0.000610,0.003656,0.004417,0.005875,-0.301484,1440.00,3319.3
1814000,907,-0.000036,0.000666,0.000487,0.000849,0.000625,-0.301484,1440.00,3056.2
1816000,908,-0.000395,0.000600,0.001616,0.000264,0.001500,-0.301484,1440.00,3528.8
1818000,909,-0.001330,0.000798,0.007441,0.001631,0.005625,-0.301484,1440.00,3573.3
1820000,910,-0.002282,0.000701,0.009663,0.003518,0.006000,-0.301484,1440.00,3635.1
1822000,911,-0.000255,0.000746,0.001764,0.000093,0.001250,-0.320529,1440.00,3332.9
1824000,912,-0.001453,0.000675,0.003104,0.001414,0.003625,-0.320529,1440.00,2987.4
1826000,913,-0.000000,0.001156,0.000000,0.000000,0.000000,-0.320529,1440.00,2850.4
1828000,914,0.001293,0.000847,0.003228,0.009267,0.007000,-0.320529,1440.00,3501.4
1830000,915,-0.000897,0.000669,0.003504,0.000816,0.001875,-0.320529,1440.00,3478.1
1832000,916,-0.001357,0.000596,0.002511,0.000230,0.001750,-0.320529,1440.00,3486.3
1834000,917,-0.001199,0.000501,0.002605,0.000996,0.003250,-0.320529,1440.00,3369.4
1836000,918,-0.000090,0.000629,0.001617,0.001462,0.002375,-0.320529,1440.00,3569.7
1838000,919,-0.000540,0.001320,0.000365,0.000058,0.000375,-0.320529,1440.00,3595.1
1840000,920,-0.000311,0.002049,0.000211,0.000014,0.000250,-0.320529,1440.00,3406.6
1842000,921,-0.000000,0.002063,0.000000,0.000000,0.000000,-0.320529,1440.00,2884.7
1844000,922,-0.001505,0.000779,0.002479,0.003669,0.004250,-0.318972,1440.00,2789.8
1846000,923,0.000837,0.004408,0.000547,0.002011,0.001125,-0.318972,1440.00,2598.1
1848000,924,-0.000105,0.000416,0.000102,0.000002,0.000000,-0.318972,1440.00,3235.0
1850000,925,-0.000121,0.000189,0.000672,0.000030,0.000375,-0.318972,1440.00,3305.6
1852000,926,-0.001919,0.002393,0.001077,0.003320,0.001750,-0.318972,1440.00,3371.2
1854000,927,-0.000280,0.004285,0.000601,0.000014,0.000250,-0.318972,1440.00,3228.1
1856000,928,-0.000100,0.004801,0.000322,0.000037,0.000375,-0.318972,1440.00,3066.6
1858000,929,-0.000290,0.004374,0.002938,0.000101,0.000750,-0.318972,1440.00,2892.4
1860000,930,-0.001218,0.003519,0.002147,0.000801,0.002250,-0.318972,1440.00,3382.1
1862000,931,-0.000606,0.003720,0.006176,0.000392,0.003000,-0.318972,1440.00,3484.1
1864000,932,0.000169,0.004666,0.001765,0.002267,0.002750,-0.318972,1440.00,3554.0
1866000,933,-0.000323,0.002359,0.000106,0.003164,0.001000,-0.318972,1440.00,3210.3
1868000,934,-0.000004,0.026028,0.000052,0.000000,0.000000,-0.219266,1440.00,3387.5
1870000,935,0.000000,0.002822,0.000000,0.000000,0.000000,-0.219266,1440.00,3409.3
1872000,936,-0.000000,0.001745,0.000011,0.000000,0.000000,-0.219266,1440.00,2920.6
1874000,937,0.000000,0.000439,0.000000,0.000000,0.000000,-0.219266,1440.00,3186.5
1876000,938,0.000965,0.002129,0.001877,0.002440,0.001875,-0.219266,1440.00,2959.5
1878000,939,-0.000309,0.001759,0.000225,0.000321,0.000250,-0.219266,1440.00,2926.5
1880000,940,0.005799,0.004199,0.001294,0.003701,0.002875,-0.219266,1440.00,3594.5
1882000,941,0.000000,0.000844,0.000000,-0.000000,0.000000,-0.219266,1440.00,3602.6
1884000,942,-0.000285,0.004324,0.000086,0.002690,0.000375,-0.219266,1440.00,3546.2
1886000,943,-0.000324,0.000813,0.000104,0.000011,0.000375,-0.219266,1440.00,3257.3
1888000,944,-0.000005,0.002172,0.000188,0.000000,0.000000,-0.219266,1440.00,3031.5
1890000,945,-0.000000,0.004359,0.000000,0.000000,0.000000,-0.150547,1440.00,3112.1
1892000,946,-0.000032,0.004263,0.000635,0.000001,0.000000,-0.150547,1440.00,3389.7
1894000,947,-0.000000,0.001511,0.000000,0.000000,0.000000,-0.150547,1440.00,3387.8
1896000,948,-0.000000,0.003433,0.000000,0.000000,0.000000,-0.150547,1440.00,3188.4
1898000,949,-0.000000,0.002243,0.000000,-0.000000,0.000000,-0.150547,1440.00,3160.0
1900000,950,-0.000000,0.001813,0.000000,0.000000,0.000000,-0.150547,1440.00,2955.9
1902000,951,-0.000146,0.000670,0.000057,0.006236,0.000875,-0.150547,1440.00,3361.0
1904000,952,-0.000088,0.001700,0.000220,0.000004,0.000125,-0.150547,1440.00,3296.6
1906000,953,-0.000030,0.000828,0.001312,0.000183,0.001000,-0.150547,1440.00,3549.1
1908000,954,-0.000207,0.001111,0.000056,0.000000,0.000000,-0.150547,1440.00,3345.5
1910000,955,0.000000,0.000388,0.000000,0.000000,0.000000,-0.150547,1440.00,3505.3
1912000,956,0.000000,0.000165,0.000005,0.000000,0.000000,-0.150547,1440.00,3614.9
1914000,957,0.000000,0.000776,0.000000,0.000000,0.000000,-0.105601,1440.00,3462.2
1916000,958,0.000000,0.000923,0.000000,0.000000,0.000000,-0.105601,1440.00,3266.6
1918000,959,0.000000,0.000892,0.000000,0.000000,0.000000,-0.105601,1440.00,3013.1
1920000,960,0.000000,0.000935,0.000000,0.000000,0.000000,-0.105601,1440.00,2934.5
1922000,961,0.000000,0.000926,0.000000,0.000000,0.000000,-0.105601,1440.00,3322.1
1924000,962,-0.000327,0.003959,0.000087,0.000515,0.000375,-0.105601,1440.00,3614.3
1926000,963,0.000000,0.004873,0.000000,0.000000,0.000000,-0.105601,1440.00,3556.5
1928000,964,0.000000,0.003187,0.000001,0.000000,0.000000,-0.105601,1440.00,3326.5
1930000,965,0.000000,0.000818,0.000000,0.000000,0.000000,-0.105601,1440.00,3541.6
1932000,966,0.000000,0.002423,0.000000,0.000000,0.000000,-0.105601,1440.00,3324.5
1934000,967,-0.000253,0.001109,0.000405,0.000069,0.000125,-0.105601,1440.00,3408.2
1936000,968,0.000000,0.001061,0.000000,-0.000000,0.000000,-0.073413,1440.00,3139.8
1938000,969,0.000000,0.001350,0.000000,0.000000,0.000000,-0.073413,1440.00,2599.5
1940000,970,0.000000,0.000882,0.000000,0.000000,0.000000,-0.073413,1440.00,2688.8
1942000,971,-0.000348,0.000832,0.000153,0.000387,0.000375,-0.073413,1440.00,2896.2
1944000,972,-0.000000,0.000977,0.000019,0.000000,0.000000,-0.073413,1440.00,3537.7
1946000,973,0.000000,0.000853,0.000000,0.000000,0.000000,-0.073413,1440.00,3595.4
1948000,974,0.000000,0.001056,0.000000,0.000000,0.000000,-0.073413,1440.00,3594.5
1950000,975,0.000000,0.000909,0.000000,0.000000,0.000000,-0.073413,1440.00,3382.1
1952000,976,0.000000,0.000807,0.000000,0.000000,0.000000,-0.073413,1440.00,3457.3
1954000,977,0.000303,0.001993,0.000530,0.000451,0.000625,-0.073413,1440.00,3471.3
1956000,978,-0.000050,0.001932,0.000170,0.000001,0.000000,-0.073413,1440.00,3396.8
1958000,979,-0.000009,0.001001,0.000111,0.000000,0.000000,-0.073413,1440.00,3525.9
1960000,980,-0.000001,0.001312,0.000008,0.000000,0.000000,-0.055575,1440.00,3197.4
1962000,981,-0.004482,0.003708,0.001186,0.008650,0.003000,-0.055575,1440.00,2736.3
1964000,982,0.000000,0.001354,0.000000,0.000000,0.000000,-0.055575,1440.00,2884.0
1966000,983,0.000000,0.000514,0.000000,0.000000,0.000000,-0.055575,1440.00,3618.0
1968000,984,0.000000,0.000539,0.000000,0.000000,0.000000,-0.055575,1440.00,3586.8
1970000,985,-0.000000,0.000581,0.000007,0.000000,0.000000,-0.055575,1440.00,3542.1
1972000,986,0.000000,0.000589,0.000001,-0.000000,0.000000,-0.055575,1440.00,3380.2
1974000,987,-0.000255,0.000460,0.000428,0.000107,0.000250,-0.055575,1440.00,3420.8
1976000,988,0.000001,0.000511,0.000021,0.000000,0.000000,-0.055575,1440.00,3288.1
1978000,989,0.000000,0.000533,0.000000,0.000000,0.000000,-0.055575,1440.00,3446.0
1980000,990,0.000000,0.000558,0.000000,0.000000,0.000000,-0.055575,1440.00,3405.3
1982000,991,-0.000377,0.000456,0.000314,0.001578,0.000250,-0.045906,1440.00,3194.3
1984000,992,0.000000,0.001347,0.000000,0.000000,0.000000,-0.045906,1440.00,2710.8
1986000,993,0.000000,0.009800,0.000000,0.000000,0.000000,-0.045906,1440.00,3417.9
1988000,994,0.000000,0.000490,0.000000,0.000000,0.000000,-0.045906,1440.00,3628.3
1990000,995,0.000000,0.000587,0.000000,0.000000,0.000000,-0.045906,1440.00,3378.8
1992000,996,0.000000,0.002492,0.000000,0.000000,0.000000,-0.045906,1440.00,3201.1
1994000,997,0.000000,0.000800,0.000000,0.000000,0.000000,-0.045906,1440.00,3452.5
1996000,998,0.000000,0.000719,0.000000,0.000000,0.000000,-0.045906,1440.00,3494.4
1998000,999,0.000000,0.000768,0.000000,0.000000,0.000000,-0.045906,1440.00,3506.6
2000000,1000,0.000597,0.001932,0.000674,0.001714,0.001250,-0.045906,1440.00,3141.5
